# cwtools guard baseline. Regenerate with scripts/md-guard.sh --bless
# corpus: Millennium-Dawn @ 44940966fe
# rules:  cwtools-hoi4-config/Config @ 46d5886
file,line,severity,code,message
common/autonomous_states/MD_serbian_autonomies.txt,76,Warning,CW235,Modifier mic_to_overlord_factor has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_tajik_autonomies.txt,75,Warning,CW235,Modifier can_master_build_for_us has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_turkish_autonomies.txt,21,Warning,CW235,Modifier can_master_build_for_us has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_uar_autonomies.txt,20,Warning,CW235,Modifier cic_to_overlord_factor has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_uar_autonomies.txt,21,Warning,CW235,Modifier mic_to_overlord_factor has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_ukrainian_autonomies.txt,21,Warning,CW235,Modifier cic_to_overlord_factor has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_union_state.txt,22,Warning,CW235,Modifier autonomy_manpower_share has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_union_state.txt,24,Warning,CW235,Modifier extra_trade_to_overlord_factor has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_union_state.txt,26,Warning,CW235,Modifier cic_to_overlord_factor has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/MD_union_state.txt,27,Warning,CW235,Modifier mic_to_overlord_factor has value 0. Modifiers are additive so likely doesn't do anything
common/autonomous_states/lar_collaboration_government.txt,2,Warning,CW100,Localisation key autonomy_collaboration_government is not defined for any language
common/autonomous_states/lar_collaboration_government.txt,39,Warning,CW246,The variable collaboration_formed_by has not been set
common/bookmarks/blitzkrieg.txt,1235,Error,CW263,Unexpected field 'version'
common/buildings/00_buildings.txt,125,Warning,CW100,Localisation key air_base is not defined for air_base
common/buildings/00_buildings.txt,139,Warning,CW100,Localisation key radar_station is not defined for radar_station
common/buildings/00_buildings.txt,170,Warning,CW100,Localisation key nuclear_reactor is not defined for nuclear_reactor
common/buildings/00_buildings.txt,190,Warning,CW100,Localisation key synthetic_refinery is not defined for synthetic_refinery
common/buildings/00_buildings.txt,269,Warning,CW100,Localisation key naval_base is not defined for naval_base
common/buildings/00_buildings.txt,269,Warning,CW100,Localisation key naval_base_desc is not defined for naval_base
common/buildings/00_buildings.txt,285,Warning,CW100,Localisation key bunker is not defined for bunker
common/buildings/00_buildings.txt,285,Warning,CW100,Localisation key bunker_desc is not defined for bunker
common/buildings/00_buildings.txt,301,Warning,CW100,Localisation key coastal_bunker is not defined for coastal_bunker
common/buildings/00_buildings.txt,301,Warning,CW100,Localisation key coastal_bunker_desc is not defined for coastal_bunker
common/buildings/00_buildings.txt,318,Warning,CW100,Localisation key supply_node is not defined for supply_node
common/buildings/00_buildings.txt,318,Warning,CW100,Localisation key supply_node_desc is not defined for supply_node
common/buildings/00_buildings.txt,334,Warning,CW100,Localisation key rail_way is not defined for rail_way
common/buildings/00_buildings.txt,334,Warning,CW100,Localisation key rail_way_desc is not defined for rail_way
common/buildings/00_buildings.txt,394,Warning,CW100,Localisation key naval_facility is not defined for naval_facility
common/buildings/00_buildings.txt,417,Warning,CW100,Localisation key land_facility is not defined for land_facility
common/buildings/00_buildings.txt,417,Warning,CW100,Localisation key land_facility_desc is not defined for land_facility
common/buildings/00_buildings.txt,504,Warning,CW100,Localisation key dam is not defined for dam
common/buildings/00_buildings.txt,504,Warning,CW100,Localisation key dam_desc is not defined for dam
common/buildings/00_buildings.txt,570,Warning,CW100,Localisation key dam_mountain is not defined for dam_mountain
common/buildings/00_buildings.txt,570,Warning,CW100,Localisation key dam_mountain_desc is not defined for dam_mountain
common/buildings/00_buildings.txt,593,Warning,CW100,Localisation key canal_locks is not defined for canal_locks
common/buildings/00_buildings.txt,593,Warning,CW100,Localisation key canal_locks_desc is not defined for canal_locks
common/buildings/00_buildings.txt,613,Warning,CW100,Localisation key mega_gun_emplacement is not defined for mega_gun_emplacement
common/buildings/00_buildings.txt,613,Warning,CW100,Localisation key mega_gun_emplacement_desc is not defined for mega_gun_emplacement
common/buildings/00_buildings.txt,657,Warning,CW100,Localisation key naval_supply_hub is not defined for naval_supply_hub
common/buildings/00_buildings.txt,657,Warning,CW100,Localisation key naval_supply_hub_desc is not defined for naval_supply_hub
common/buildings/00_buildings.txt,678,Warning,CW100,Localisation key naval_headquarters is not defined for naval_headquarters
common/buildings/00_buildings.txt,678,Warning,CW100,Localisation key naval_headquarters_desc is not defined for naval_headquarters
common/buildings/00_buildings.txt,708,Warning,CW100,Localisation key energy_infrastructure is not defined for energy_infrastructure
common/buildings/00_buildings.txt,708,Warning,CW100,Localisation key energy_infrastructure_desc is not defined for energy_infrastructure
common/buildings/00_buildings.txt,728,Warning,CW100,Localisation key industrial_infrastructure is not defined for industrial_infrastructure
common/buildings/00_buildings.txt,728,Warning,CW100,Localisation key industrial_infrastructure_desc is not defined for industrial_infrastructure
common/buildings/00_buildings.txt,75,Warning,CW100,Localisation key infrastructure is not defined for infrastructure
common/buildings/00_buildings.txt,75,Warning,CW100,Localisation key infrastructure_desc is not defined for infrastructure
common/buildings/01_landmark_buildings.txt,120,Warning,CW100,Localisation key landmark_eiffel_tower is not defined for landmark_eiffel_tower
common/buildings/01_landmark_buildings.txt,120,Warning,CW100,Localisation key landmark_eiffel_tower_desc is not defined for landmark_eiffel_tower
common/buildings/01_landmark_buildings.txt,148,Warning,CW100,Localisation key landmark_statue_of_liberty is not defined for landmark_statue_of_liberty
common/buildings/01_landmark_buildings.txt,148,Warning,CW100,Localisation key landmark_statue_of_liberty_desc is not defined for landmark_statue_of_liberty
common/buildings/01_landmark_buildings.txt,174,Warning,CW100,Localisation key landmark_kremlin is not defined for landmark_kremlin
common/buildings/01_landmark_buildings.txt,174,Warning,CW100,Localisation key landmark_kremlin_desc is not defined for landmark_kremlin
common/buildings/01_landmark_buildings.txt,201,Warning,CW100,Localisation key landmark_hofburg_palace is not defined for landmark_hofburg_palace
common/buildings/01_landmark_buildings.txt,228,Warning,CW100,Localisation key landmark_berlin_reichstag is not defined for landmark_berlin_reichstag
common/buildings/01_landmark_buildings.txt,38,Warning,CW100,Localisation key landmark_big_ben is not defined for landmark_big_ben
common/buildings/01_landmark_buildings.txt,38,Warning,CW100,Localisation key landmark_big_ben_desc is not defined for landmark_big_ben
common/buildings/01_landmark_buildings.txt,597,Warning,CW100,Localisation key landmark_hagia_sophia is not defined for landmark_hagia_sophia
common/buildings/01_landmark_buildings.txt,625,Warning,CW100,Localisation key landmark_forbidden_city is not defined for landmark_forbidden_city
common/buildings/01_landmark_buildings.txt,653,Warning,CW100,Localisation key landmark_tokyo_imperial_palace is not defined for landmark_tokyo_imperial_palace
common/buildings/01_landmark_buildings.txt,66,Warning,CW100,Localisation key landmark_colosseum is not defined for landmark_colosseum
common/buildings/01_landmark_buildings.txt,66,Warning,CW100,Localisation key landmark_colosseum_desc is not defined for landmark_colosseum
common/buildings/01_landmark_buildings.txt,680,Warning,CW100,Localisation key landmark_taj_mahal is not defined for landmark_taj_mahal
common/buildings/01_landmark_buildings.txt,93,Warning,CW100,Localisation key landmark_cristo_redentor is not defined for landmark_cristo_redentor
common/buildings/01_landmark_buildings.txt,93,Warning,CW100,Localisation key landmark_cristo_redentor_desc is not defined for landmark_cristo_redentor
common/collections/collections.txt,104,Warning,CW100,Localisation key COLLECTION_COUNTRIES_ASIA_COMMUNIST is not defined for any language
common/collections/collections.txt,115,Warning,CW100,Localisation key COLLECTION_NON_COMMUNIST_COUNTRIES is not defined for any language
common/collections/collections.txt,175,Warning,CW100,Localisation key COLLECTION_FACTION_OWNED_CORE_STATES is not defined for any language
common/collections/collections.txt,187,Warning,CW100,Localisation key COLLECTION_FACTION_CONTROLLED_NON_CORE_STATES is not defined for any language
common/collections/collections.txt,192,Warning,CW100,Localisation key COLLECTION_POL_BETWEEN_THE_SEAS_STATES is not defined for any language
common/collections/collections.txt,234,Warning,CW100,Localisation key COLLECTION_STATES_IN_AFRICA is not defined for any language
common/collections/collections.txt,253,Warning,CW100,Localisation key COLLECTION_FACTION_CONTROLLED_STATES_IN_AFRICA is not defined for any language
common/collections/collections.txt,26,Warning,CW100,Localisation key COLLECTION_COUNTRIES_AT_PEACE is not defined for any language
common/collections/collections.txt,266,Warning,CW100,Localisation key COLLECTION_STATES_IN_AMERICAS is not defined for any language
common/collections/collections.txt,281,Warning,CW100,Localisation key COLLECTION_FACTION_CONTROLLED_STATES_IN_AMERICAS is not defined for any language
common/collections/collections.txt,291,Warning,CW100,Localisation key COLLECTION_STATES_IN_EUROPE is not defined for any language
common/collections/collections.txt,303,Warning,CW100,Localisation key COLLECTION_FACTION_CONTROLLED_STATES_IN_EUROPE is not defined for any language
common/collections/collections.txt,313,Warning,CW100,Localisation key COLLECTION_STATES_IN_ASIA is not defined for any language
common/collections/collections.txt,325,Warning,CW100,Localisation key COLLECTION_FACTION_CONTROLLED_STATES_IN_ASIA is not defined for any language
common/collections/collections.txt,335,Warning,CW100,Localisation key COLLECTION_STATES_IN_MIDDLE_EAST is not defined for any language
common/collections/collections.txt,34,Warning,CW100,Localisation key COLLECTION_FACTION_MEMBERS is not defined for any language
common/collections/collections.txt,347,Warning,CW100,Localisation key COLLECTION_FACTION_CONTROLLED_STATES_IN_MIDDLE_EAST is not defined for any language
common/collections/collections.txt,357,Warning,CW100,Localisation key COLLECTION_STATES_MY_CONTINENT is not defined for any language
common/collections/collections.txt,366,Warning,CW100,Localisation key COLLECTION_NON_FASCIST_STATES_MY_CONTINENT is not defined for any language
common/collections/collections.txt,39,Warning,CW100,Localisation key COLLECTION_WORLD_DEMOCRATIC_COUNTRIES is not defined for any language
common/collections/collections.txt,402,Warning,CW100,Localisation key COLLECTION_AMOUNT_OF_COMMUNIST_CONTROLLED_STATES_SAME_CONTINENT is not defined for any language
common/collections/collections.txt,415,Warning,CW100,Localisation key COLLECTION_AMOUNT_OF_FASCIST_CONTROLLED_STATES_SAME_CONTINENT is not defined for any language
common/collections/collections.txt,428,Warning,CW100,Localisation key COLLECTION_STATES_MY_CONTINENT_CONTROLLED_DEMOCRATIC_FASCIST is not defined for any language
common/collections/collections.txt,484,Warning,CW100,Localisation key COLLECTION_FACTION_ISLAMIC_COUNTRIES is not defined for any language
common/collections/collections.txt,49,Warning,CW100,Localisation key COLLECTION_UNCAPITULATED_DEMOCRATIC_COUNTRIES_AND_DOMINIONS is not defined for any language
common/collections/collections.txt,498,Warning,CW100,Localisation key COLLECTION_ISLAMIC_FACTION_MEMBERS is not defined for any language
common/collections/collections.txt,524,Warning,CW100,Localisation key COLLECTION_COMINTERN_BORDER_STATES is not defined for any language
common/collections/collections.txt,530,Warning,CW100,Localisation key COLLECTION_NEIGHBORING_STATES is not defined for any language
common/collections/collections.txt,61,Warning,CW100,Localisation key COLLECTION_NON_COMMUNIST_COUNTRIES is not defined for any language
common/collections/collections.txt,72,Warning,CW100,Localisation key COLLECTION_WORLD_COMMUNIST_COUNTRIES is not defined for any language
common/collections/collections.txt,94,Warning,CW100,Localisation key COLLECTION_COUNTRIES_ASIA is not defined for any language
common/combat_tactics.txt,594,Warning,CW242,"Field 'phase' appears 0 time(s), expected at least 1"
common/combat_tactics.txt,723,Warning,CW242,"Field 'phase' appears 0 time(s), expected at least 1"
common/combat_tactics.txt,744,Warning,CW242,"Field 'phase' appears 0 time(s), expected at least 1"
